lat,lon,population,original_population,renewable_cost,storage_cost,electrical_storage_cost,thermal_storage_cost,lng_cost,other_equipment_cost,discard_cost,load_shedding_cost,renewable_cost_per_capita,storage_cost_per_capita,electrical_storage_cost_per_capita,thermal_storage_cost_per_capita,lng_cost_per_capita,other_equipment_cost_per_capita,discard_cost_per_capita,load_shedding_cost_per_capita,renewable_investment,renewable_om,storage_investment,storage_om,electrical_storage_investment,electrical_storage_om,thermal_storage_investment,thermal_storage_om,other_investment,other_om,lng_investment,lng_om,lng_purchase,IPCC_Region_Name,IPCC_Region_Code,Continent
-0.188282,109.126848,51,51,20628.600862325442,3864.0115825346966,487.67734281359554,3376.334239721101,0.0,425.2107167060881,4.943088346756175,0.0,404.4823698495185,75.7649329908764,9.562300839482266,66.20263215139414,0.0,8.337465033452707,0.09692330091678775,0.0,12889.811178767313,7738.789683558128,2929.645670833178,934.3659117015188,330.6522851439735,157.02505766962207,2598.9933856892044,777.3408540318967,340.3743754617803,84.83634124430777,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.190644,103.531241,500,686,95982.52309897431,34672.291446573465,31901.954536229765,2770.3369103437035,148693.58331583667,47169.06638346394,1797.5641026559442,1.649900000008131,191.96504619794862,69.34458289314694,63.80390907245953,5.540673820687407,297.3871666316733,94.33813276692788,3.5951282053118883,0.003299800000016262,61775.771741133314,34206.751357841,21856.361963125717,12815.929483447751,19723.84580953877,12178.108726690994,2132.516153586947,637.8207567567564,32944.046988899034,14225.019394564904,7388.1635736161,1841.4569699899157,139463.96277223065,S.E.Asia,SEA,ASIA
-0.207556,130.839023,500,17661,209920.41943705198,40838.57079637646,134.1784188531039,40704.392377523356,0.0,4449.814597418299,0.2199000001986127,0.0,419.84083887410395,81.67714159275292,0.2683568377062078,81.40878475504671,0.0,8.899629194836598,0.0004398000003972254,0.0,131438.9647898288,78481.45464722316,31421.834691148426,9416.736105228028,88.90404906247717,45.27436979062672,31332.93064208595,9371.461735437402,3562.0053893511877,887.8092080671111,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.253929,122.195362,486,486,204722.93085092097,45078.61043243072,2503.002838409732,42575.60759402099,1.528098408696217e-08,4734.241861242384,8.467425836517707,0.0,421.2405984586851,92.75434245356116,5.150211601666115,87.60413085189505,3.144235408839953e-11,9.741238397618075,0.017422686906415037,0.0,129071.26337997976,75651.66747094119,34431.98372256563,10646.626709865093,1658.6518566719087,844.3509817378231,32773.33186589372,9802.27572812727,3789.68486326158,944.5569979808045,0.0,0.0,1.528098408696217e-08,S.E.Asia,SEA,ASIA
-0.256965,127.058209,136,136,56890.273041416745,12159.584898075816,782.774769549228,11376.810128526588,6.451476715789762e-09,1277.3412218405547,4.420684400005007,0.0,418.3108311868878,89.4087124858516,5.755696834920794,83.6530156509308,4.743732879257178e-11,9.392214866474667,0.032505032352978,0.0,35795.12797349557,21095.145067921174,9283.594016452422,2875.990881623393,526.0918928697158,256.6828766795122,8757.502123582706,2619.3080049438804,1022.4912109543291,254.85001088622562,3.576030187417814e-10,8.913048077374702e-11,6.004743216274233e-09,S.E.Asia,SEA,ASIA
-0.259727,122.062917,263,263,111218.55489484829,24509.71290999,1195.7315666037662,23313.981343386236,0.0,2580.859066493188,4.278919528315388,0.0,422.88423914390984,93.19282475281369,4.546507857808997,88.6463168950047,0.0,9.813152344080564,0.016269656001199194,0.0,70143.46931229248,41075.08558255581,18744.772439636214,5764.9404703537875,798.4202708569894,397.31129574677664,17946.352168779224,5367.629174607011,2065.936389650535,514.9226768426527,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.272292,122.317545,500,554,210458.17215659562,45710.22193548034,2444.65989467873,43265.56204080161,1.4210639578029489e-08,4785.545813306444,7.8276744005582035,5.968558980384842e-11,420.91634431319125,91.42044387096068,4.88931978935746,86.53112408160322,2.842127915605898e-11,9.571091626612889,0.015655348801116405,1.1937117960769684e-13,132627.9665108443,77830.20564575134,34910.75311548362,10799.46881999672,1606.3165317827502,838.3433628959797,33304.436583700866,9961.125457100741,3830.7528560570645,954.7929572493792,5.621933254856879e-10,1.4012342950749383e-10,1.3508322823036306e-08,S.E.Asia,SEA,ASIA
-0.302283,104.442438,500,831,98780.56780203733,31881.035169959283,29342.027105986344,2539.0080639729385,147698.52564833313,49569.812216855884,1739.0617435654124,0.0,197.56113560407465,63.762070339918566,58.684054211972686,5.078016127945877,295.3970512966663,99.13962443371177,3.4781234871308246,0.0,63704.62680203733,35075.941,20094.411311523796,11786.623858435489,18139.964655489435,11202.062450496911,1954.4466560343599,584.5614079385784,34621.59811158608,14948.214105269804,7237.086075112373,1803.8017787023514,138657.6377945184,S.E.Asia,SEA,ASIA
-0.367111,122.101524,500,683,212415.64345582976,45791.5755613263,1618.8262422249645,44172.74931910134,0.0,4939.537312509825,5.121981075848197,0.0,424.8312869116595,91.58315112265261,3.237652484449929,88.34549863820268,0.0,9.87907462501965,0.010243962151696394,0.0,133979.31470535294,78436.32875047684,35081.68079100558,10709.894770320727,1078.920650310792,539.9055919141724,34002.76014069479,10169.989178406555,3954.0205873452296,985.5167251645953,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.376498,104.2048,195,195,82647.33681910663,15561.216022505036,1808.9354946479434,13752.280527857092,0.0,1788.8623459399741,0.608494685554054,0.0,423.8324965082391,79.80110780771813,9.276592280245863,70.52451552747227,0.0,9.173653056102431,0.0031204855669438665,0.0,51809.27463140041,30838.062187706215,11840.018676597583,3721.197345907453,1253.9559255959334,554.9795690520099,10586.06275100165,3166.217776855443,1431.955686590286,356.9066593496883,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.384239,121.961056,500,1875,214273.200573562,45194.09240173935,436.41797079283515,44757.674430946514,0.0,4989.607483151857,1.1509502420990847,0.0,428.546401147124,90.3881848034787,0.8728359415856703,89.51534886189303,0.0,9.979214966303715,0.0023019004841981694,0.0,135157.42659860378,79115.77397495824,34748.98808808743,10445.104313651917,295.971429858205,140.44654093463015,34453.01665822923,10304.657772717286,3994.100957834402,995.5065253174554,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.386073,127.197039,500,1412,210945.7602128769,43056.54042658289,1061.8828879742998,41994.65753860859,0.0,4710.028793696101,4.1225924162817895,0.0,421.8915204257538,86.11308085316578,2.1237657759485997,83.98931507721719,0.0,9.420057587392202,0.00824518483256358,0.0,132648.43066043704,78297.32955243987,33053.1745858146,10003.365840768285,727.0393670032299,334.8435209710699,32326.135218811374,9668.522319797215,3770.302690111759,939.7261035843424,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.40942,104.210436,104,104,44527.09185737322,7854.574351297839,501.5973342339409,7352.977017063898,0.0,948.1236320478115,0.1357840192720947,0.0,428.145114013204,75.52475337786383,4.82305129071097,70.70170208715287,0.0,9.11657338507511,0.0013056155699239875,0.0,27902.408075504496,16624.683781868727,6005.318228787202,1849.2561225106358,345.23327403094703,156.36406020299387,5660.084954756256,1692.892062307642,758.9577977214891,189.16583432632234,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.43299,98.43493,500,10735,213243.13497362667,44384.78595495333,1812.1288269959364,42572.6571279574,0.0,5000.277152776835,7.1465194221191295,0.0,426.48626994725333,88.76957190990666,3.6242576539918727,85.1453142559148,0.0,10.000554305553669,0.014293038844238258,0.0,134726.0498949207,78517.08507870598,34000.15100230409,10384.63495264924,1229.0903101862873,583.038516809649,32771.060692117804,9801.59643583959,4002.6418576572432,997.6352951195917,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.44313,129.883169,417,417,175777.21504195203,35324.593360849714,138.67992337038615,35185.91343747933,0.0,3772.818658859802,0.3897694115384458,0.0,421.52809362578427,84.71125506198972,0.33256576347814426,84.37868929851157,0.0,9.04752675985564,0.0009346988286293664,0.0,110299.23701269263,65477.978029259415,27175.217150933237,8149.376209916479,90.23391153818164,48.4460118322045,27084.983239395056,8100.930198084274,3020.080972294954,752.7376865648481,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.453922,-90.275466,479,479,142957.36097591495,28780.74214465527,15875.406212040623,12905.335932614646,0.0,2841.601597958088,20.730808218520536,0.0,298.449605377693,60.08505666942645,33.14281046355036,26.94224620587609,0.0,5.932362417449036,0.0432793490992078,0.0,93940.56976545889,49016.791210456075,19887.98343722109,8892.758707434179,9953.871365504725,5921.534846535898,9934.112071716365,2971.2238608982816,2274.656614275152,566.944983682936,0.0,0.0,0.0,Equatorial.Pacific-Ocean,EPO,PACIFIC
-0.46709,130.589988,500,643,210996.71310930615,41489.46585421975,1.2805030413743963,41488.18535117838,0.0,4508.268333325559,0.0008100000850025,0.0,421.9934262186123,82.9789317084395,0.0025610060827487924,82.97637070235676,0.0,9.016536666651119,1.620000170005e-06,0.0,132333.17105292372,78663.54205638243,31937.11013648876,9552.355717730994,0.8409000439297654,0.439602997444631,31936.26923644483,9551.916114733549,3608.7966697003003,899.4716636252592,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.482767,121.803632,500,2161,215529.16442625003,45405.09465716189,144.8505250889104,45260.24413207298,0.0,5084.183375100532,0.4075708653690837,0.0,431.05832885250004,90.81018931432378,0.2897010501778208,90.52048826414595,0.0,10.168366750201065,0.0008151417307381674,0.0,136062.09266406373,79467.07176218629,34937.86128304945,10467.233374112435,97.98265075708565,46.86787433182472,34839.87863229237,10420.36549978061,4069.807446149517,1014.3759289510158,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.491571,104.424408,500,36602,98605.55958394601,31858.86772465604,29284.953176593823,2573.914548062217,148228.96466168942,49627.39268452121,1768.712256063318,0.0499999999973965,197.21111916789204,63.71773544931208,58.56990635318765,5.1478290961244335,296.45792932337883,99.25478536904242,3.537424512126636,9.9999999994793e-05,63588.65046166256,35016.90912228345,20085.68364187336,11773.184082782682,18104.367098314713,11180.58607827911,1981.3165435586454,592.5980045035714,34661.86181089857,14965.53087362264,7317.486507936367,1823.841120812029,139087.637032941,S.E.Asia,SEA,ASIA
-0.498149,122.574031,425,425,181193.63578405525,37532.90469279259,311.8511676528937,37221.053525139694,0.0,4107.024039455737,0.4083459261649208,0.0,426.33796655071825,88.31271692421785,0.7337674533009264,87.57894947091692,0.0,9.663585975189969,0.0009608139439174607,0.0,114127.12349209613,67066.51229195912,28864.990321188143,8667.91437160444,213.42177025795343,98.42939739494028,28651.56855093019,8569.4849742095,3287.6070322623864,819.4170071933504,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.510388,117.533693,500,8529,210409.31113525043,42862.42579333496,2923.764921413302,39938.66087192165,0.0,4702.163365103059,4.635815574439283,0.0,420.8186222705009,85.72485158666991,5.847529842826604,79.87732174384331,0.0,9.404326730206117,0.009271631148878566,0.0,132283.44840014668,78125.86273510374,32749.271749080708,10113.15404425425,2005.7765647938172,917.988356619485,30743.49518428689,9195.165687634764,3764.0065403678504,938.1568247352079,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.52847,166.934484,500,6511,208591.85013857833,35319.44483066869,985.8929239355703,34333.55190673312,8.572287103214538,4916.925204148609,1.593115755317991,0.0,417.1837002771567,70.63888966133737,1.9717858478711405,68.66710381346624,0.017144574206429078,9.833850408297218,0.003186231510635982,0.0,130633.49179363553,77958.35834494281,27075.372848706902,8244.071981961786,646.5100711320965,339.3828528034738,26428.862777574806,7904.6891291583115,3846.072420329983,1070.8527838186262,0.8093732746589509,0.20173159988860478,7.561182228666982,Equatorial.Pacific-Ocean,EPO,PACIFIC
-0.592101,127.563639,500,36795,212864.76647229615,45314.35775446609,576.2262132500989,44738.13154121599,0.0,4866.284009492393,2.162552121594106,0.0,425.7295329445923,90.62871550893217,1.1524524265001979,89.47626308243198,0.0,9.732568018984786,0.004325104243188212,0.0,134183.92725303536,78680.8392192608,34819.24115084844,10495.116603617651,381.267979886953,194.95823336314595,34437.973170961486,10300.158370254505,3895.382490313669,970.9015191787239,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.616605,117.424639,500,15473,208726.519784073,41440.817721916355,2237.6879244892607,39203.12979742709,0.0,4575.268671733531,6.451445362856913,0.0,417.453039568146,82.8816354438327,4.475375848978522,78.40625959485419,0.0,9.150537343467063,0.012902890725713826,0.0,131051.09421874161,77675.42556533137,31712.998218750243,9727.819503166113,1535.6911727971162,701.9967516921442,30177.307045953126,9025.822751473968,3662.429368607803,912.8393031257275,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.617331,98.505332,80,80,34031.44580299863,7198.696919211958,390.94103408951116,6807.755885122447,0.0,802.6532273840048,3.530962370289384,0.0,425.39307253748285,89.98371149014947,4.886762926118889,85.09694856403058,0.0,10.03316534230006,0.044137029628617305,0.0,21510.25565950437,12521.190143494257,5505.382940134492,1693.3139790774655,264.9916575813962,125.94937650811491,5240.391282553096,1567.3646025693506,642.5110662769458,160.14216110705902,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.627248,-90.358406,500,18544,150918.1416103983,29336.19993549858,15504.170454474968,13832.02948102361,0.0,3003.913375661291,2.0148802328282094,1.749825000079852,301.8362832207966,58.672399870997154,31.008340908949936,27.66405896204722,0.0,6.007826751322582,0.004029760465656419,0.0034996500001597043,99064.74240919155,51853.39920120676,20297.12082964029,9039.079105858287,9649.66990226765,5854.500552207319,10647.450927372642,3184.5785536509684,2404.5845953801213,599.3287802811698,0.0,0.0,0.0,Equatorial.Pacific-Ocean,EPO,PACIFIC
-0.635904,127.370747,500,589,212019.492760407,43454.05829514773,326.93427337169646,43127.124021776035,0.0,4745.290411301986,0.9388091088258892,0.0,424.03898552081404,86.90811659029546,0.6538685467433929,86.25424804355207,0.0,9.490580822603972,0.0018776182176517783,0.0,133398.4932343883,78620.99952601871,33419.968400734324,10034.089894413402,222.09694661764178,104.83732675405467,33197.871454116685,9929.252567659347,3798.5290508285116,946.7613604734739,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.649767,109.4023,60,60,24430.525304063958,4540.469499927778,349.69161465657066,4190.777885271207,0.0,496.91828130955025,4.782234916712871,0.0,407.1754217343993,75.67449166546297,5.828193577609511,69.84629808785346,0.0,8.28197135515917,0.07970391527854785,0.0,15255.185794675344,9175.339509388612,3458.699970966125,1081.7695289616534,232.77409059115143,116.91752406541926,3225.9258803749735,964.8520048962341,397.7751336243726,99.14314768517767,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.70655,109.484851,68,68,27681.22758527725,5097.5789271925605,394.12155529123964,4703.457371901321,0.0,562.1170657036217,5.729044243144464,0.0,407.0768762540772,74.96439598812589,5.795905224871171,69.16849076325471,0.0,8.266427436817967,0.08425065063447741,0.0,17283.555224815587,10397.672360461664,3882.8763164666575,1214.7026107259032,262.30627466521713,131.8152806260225,3620.5700418014403,1082.8873300998807,449.96571736814684,112.15134833547492,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.710987,127.242459,500,3079,211081.45128478174,41517.10094862067,210.81787923723297,41306.28306938343,12.052434347382698,4825.321128087293,0.7419942505940575,0.0,422.16290256956347,83.03420189724133,0.42163575847446594,82.61256613876687,0.024104868694765396,9.650642256174585,0.0014839885011881152,0.0,132544.71169543845,78536.73958934328,31938.40280160327,9578.698147017396,142.15608474935897,68.661794487874,31796.24671685391,9510.036352529522,3821.5273561954136,1003.793771891879,0.9957993170347195,0.24819721095688682,10.808437819391091,S.E.Asia,SEA,ASIA
-0.746238,117.514206,500,939,210427.85402842134,41462.109821460224,1293.9819159968852,40168.12790546334,0.0,4654.962439991237,3.554260631592314,0.0,420.8557080568427,82.92421964292045,2.58796383199377,80.33625581092669,0.0,9.309924879982475,0.007108521263184628,0.0,132252.60979792866,78175.24423049267,31807.52787107192,9654.581950388307,887.3963528011549,406.5855631957302,30920.131518270766,9247.996387192576,3726.222955018426,928.7394849728112,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.765988,117.311934,79,79,32855.25386137905,6030.45067878321,138.42982509610295,5892.020853687107,0.0,680.1306062404682,0.2976065285501983,0.0,415.88928938454495,76.33481871877481,1.7522762670392777,74.58254245173553,0.0,8.60924818025909,0.0037671712474708647,0.0,20551.314719056092,12303.939142322964,4630.094608059124,1400.3560707240854,94.60666764105923,43.8231574550437,4535.487940418065,1356.5329132690417,544.4336683817801,135.69693785868813,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.826798,-89.43056,500,9031,153156.05496120203,25909.691892731047,12901.603062449416,13008.088830281631,0.0,2731.5312727976852,1.8430489268242112,26.29882000281913,306.31210992240403,51.819383785462094,25.803206124898832,26.01617766056326,0.0,5.4630625455953705,0.0036860978536484225,0.05259764000563826,100083.02537085002,53073.02959035199,18065.13880302865,7844.553089702397,8051.93085915155,4849.672203297866,10013.2079438771,2994.8808864045313,2186.547080080971,544.984192716714,0.0,0.0,0.0,Equatorial.Pacific-Ocean,EPO,PACIFIC
-0.831151,109.470257,500,2606,91860.57072203809,36860.49951064502,33672.87341845961,3187.626092185415,152985.67037680146,45088.11690576881,2096.697843997348,0.0,183.72114144407618,73.72099902129004,67.34574683691922,6.37525218437083,305.97134075360293,90.17623381153761,4.1933956879946965,0.0,58938.6356725837,32921.93504945438,23272.251806160064,13588.247704484966,20818.519876372044,12854.353542087569,2453.7319297880185,733.8941623973966,31483.649957136317,13604.466948632493,8037.444448291709,2003.2864666218313,142944.93946188793,S.E.Asia,SEA,ASIA
-0.840041,117.289019,62,62,25834.560662462383,4580.677494151378,0.0,4580.677494151378,0.0,529.908642163939,0.0,0.0,416.6864622977804,73.88189506695771,0.0,73.88189506695771,0.0,8.546913583289339,0.0,0.0,16146.566342959726,9687.994319502655,3526.058045206521,1054.6194489448571,0.0,0.0,3526.058045206521,1054.6194489448571,424.1833896510734,105.72525251286558,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.848451,130.65681,500,1166,206049.84103471675,50522.512272434884,6557.001442733436,43965.510829701445,1.1335659092061325e-08,4750.490715945007,55.18118018513447,1.1632227364026953e-23,412.0996820694335,101.04502454486976,13.114002885466872,87.93102165940289,2.267131818412265e-11,9.500981431890013,0.11036236037026895,2.3264454728053907e-26,129957.95992850586,76091.88110621087,38295.64781325712,12226.864459177756,4452.413188986047,2104.588253747389,33843.23462427108,10122.276205430368,3802.6918114917216,947.7989044532853,0.0,0.0,1.1335659092061325e-08,S.E.Asia,SEA,ASIA
-0.849898,8.855715,500,142552,181675.20250482386,43972.342021361845,19126.27018438984,24846.071836972005,0.0,2727.5308678016218,8.17353121922916,0.0,363.3504050096477,87.9446840427237,38.25254036877968,49.69214367394401,0.0,5.455061735603244,0.01634706243845832,0.0,115688.3920342399,65986.81047058395,31260.630420942725,12711.711600419121,12134.924320831262,6991.345863558578,19125.706100111463,5720.365736860544,2183.3448198870674,544.1860479145545,0.0,0.0,0.0,Central-Africa,CAF,AFRICA
-0.852635,117.343042,127,127,53087.6439363619,9608.50977370384,26.591179713088295,9581.918593990751,0.0,1106.438360295577,0.0358679531146923,0.0,418.01294438080237,75.65755727325858,0.20937936781959288,75.44817790543898,0.0,8.71211307319352,0.0002824248276747425,0.0,33221.3567937343,19866.2871426276,7393.990437505471,2214.519336198368,18.138024845201038,8.453154867887257,7375.85241266027,2206.0661813304805,885.6862046891378,220.75215560643932,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.870784,117.375618,77,77,32270.246207565062,5877.582843713676,0.0,5877.582843713676,0.0,681.9035605976705,0.0,0.0,419.09410659175404,76.33224472355424,0.0,76.33224472355424,0.0,8.855890397372345,0.0,0.0,20211.297030216923,12058.949177348139,4524.374025219147,1353.2088184945287,0.0,0.0,4524.374025219147,1353.2088184945287,545.8528899779096,136.05067061976098,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.925871,135.883432,500,223004,208323.82741621195,41051.01482489088,2151.349375406291,38899.665449484586,0.0,4325.95880864947,6.088488071171208,0.0,416.6476548324239,82.10202964978176,4.302698750812582,77.79933089896917,0.0,8.651917617298938,0.012176976142342416,0.0,130502.82113248133,77821.0062837306,31416.368838804217,9634.64598608666,1472.6588768768156,678.6904985294753,29943.7099619274,8955.955487557185,3462.8608121023126,863.0979965471574,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-1.000069,128.363581,500,1154,210335.940507866,45577.34215950529,1716.0826044084115,43861.25955509688,0.0,4736.096086899875,7.892249718613123,0.0,420.671881015732,91.15468431901058,3.432165208816823,87.72251911019377,0.0,9.472192173799751,0.015784499437226245,0.0,132381.4105485591,77954.5299593069,34899.18373162141,10678.158427883887,1136.1983818324989,579.8842225759126,33762.98534978891,10098.274205307975,3791.169141251434,944.9269456484416,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-1.034718,134.884813,500,14366,206301.08988994904,45969.33582134024,4367.78100129325,41601.55482004699,0.0,4580.357193472228,21.5913611139201,0.0,412.6021797798981,91.93867164268048,8.7355620025865,83.20310964009398,0.0,9.160714386944456,0.043182722227840205,0.0,129589.13082135815,76711.95906859089,34953.37185894965,11015.963962390595,2929.834455668062,1437.9465456251874,32023.537403281585,9578.017416765408,3666.5026488445988,913.8545446276286,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
