lat,lon,population,original_population,renewable_cost,storage_cost,electrical_storage_cost,thermal_storage_cost,lng_cost,other_equipment_cost,discard_cost,load_shedding_cost,renewable_cost_per_capita,storage_cost_per_capita,electrical_storage_cost_per_capita,thermal_storage_cost_per_capita,lng_cost_per_capita,other_equipment_cost_per_capita,discard_cost_per_capita,load_shedding_cost_per_capita,renewable_investment,renewable_om,storage_investment,storage_om,electrical_storage_investment,electrical_storage_om,thermal_storage_investment,thermal_storage_om,other_investment,other_om,lng_investment,lng_om,lng_purchase,IPCC_Region_Name,IPCC_Region_Code,Continent
-0.030217,103.626017,235,235,89951.90961856005,32340.99941083649,12336.28302371128,20004.716387125212,0.0,2274.746486296067,18.404066336417117,0.0,382.7740834832343,137.62127408866593,52.49482137749481,85.12645271117111,0.0,9.679772282110923,0.0783151758996473,0.0,57805.83840486926,32146.071213690786,23631.375505902193,8709.623904934298,8232.388947918045,4103.894075793233,15398.98655798415,4605.729829141064,1820.898166906653,453.8483193894141,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.035119,103.659208,59,59,24929.760430413196,4326.039377475609,376.82766313664274,3949.2117143389664,0.0,517.7099016487377,0.1625476619497111,0.0,422.5383123798847,73.32270131314593,6.38690954468886,66.93579176845707,0.0,8.774744095741317,0.0027550451177917137,0.0,15594.363895799333,9335.396534613863,3303.459201365995,1022.5801761096145,263.48318136711475,113.34448176952802,3039.97601999888,909.2356943400865,414.4184930453466,103.29140860339112,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.045282,130.124424,218,218,91059.63124991392,18781.68252212131,866.2581160193004,17915.42440610201,0.0,1949.4577446968042,3.023880302896972,0.0,417.7047305041923,86.15450698220785,3.9736610826573413,82.1808458995505,0.0,8.94246671879268,0.013871010563747578,0.0,57128.143162496235,33931.48808741768,14389.396856589963,4392.285665531346,598.67999405556,267.57812196374044,13790.716862534404,4124.707543567606,1560.5097338103026,388.9480108865016,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.061393,98.276855,500,3977,214363.95925377452,42206.2821896497,224.24584439115273,41982.036345258544,0.0,4984.018301938965,0.5206673385371358,0.0,428.727918507549,84.4125643792994,0.44849168878230544,83.96407269051709,0.0,9.96803660387793,0.0010413346770742715,0.0,135255.13221840223,79108.82703537229,32472.510110099905,9733.77207954979,156.09027954908225,68.15556484207049,32316.41983055082,9665.616514707719,3989.6269076989347,994.3913942400302,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.074667,98.326246,500,556,214502.87363235105,42264.25670970962,201.64545275511148,42062.61125695451,0.0,4966.502792591833,0.4424263560076325,0.0,429.0057472647021,84.52851341941924,0.40329090551022295,84.12522251390901,0.0,9.933005585183666,0.0008848527120152651,0.0,135365.91832705896,79136.95530529208,32519.33794407205,9744.918765637573,140.89414086868226,60.751311886429235,32378.44380320337,9684.167453751143,3975.606022710173,990.89676988166,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.100428,129.466226,500,2067,210805.82667323394,41287.90716146558,11.767561476065815,41276.13959998951,0.0,4578.378416788131,0.0204110016126236,0.0030208237848896,421.6116533464679,82.57581432293115,0.02353512295213163,82.55227919997903,0.0,9.156756833576262,4.08220032252472e-05,6.0416475697792e-06,132218.68521974288,78587.14145349107,31780.937200666638,9506.969960798937,7.893955985257762,3.873605490808053,31773.04324468138,9503.09635530813,3664.9186697688947,913.4597470192365,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.100626,103.536773,500,6890,96015.4457159588,35834.94365910539,33613.65943510514,2221.28422400025,148939.11796029255,47970.50644267176,1954.5048092287464,0.94992499999762,192.0308914319176,71.66988731821078,67.22731887021028,4.4425684480005,297.8782359205851,95.94101288534351,3.9090096184574925,0.0018998499999952402,61743.05368866032,34272.392027298476,23539.13007117359,12295.813587931802,21829.256996999124,11784.402438106017,1709.8730741744657,511.41114982578426,33498.1992915321,14472.30715113966,7425.45794874523,1850.7523769389718,139662.90763460836,S.E.Asia,SEA,ASIA
-0.107722,127.241703,167,167,70271.28458138852,14444.677767770501,446.6388978269548,13998.038869943546,7.375871204574676e-09,1561.7075428023504,1.6985468864481372,0.0,420.7861352178953,86.49507645371558,2.674484418125478,83.8205920355901,4.416689344056692e-11,9.351542172469165,0.010170939439809205,0.0,44170.75023096399,26100.53435042454,11084.82161540752,3359.856152362982,309.5820056558307,137.05689217112413,10775.239609751688,3222.7992601918577,1250.1219010966915,311.5856417056589,3.3210917172612274e-10,8.277628709475355e-11,6.9609857457538e-09,S.E.Asia,SEA,ASIA
-0.128063,109.15734,131,131,53319.91825262698,9479.202167611375,872.2241103553146,8606.97805725606,0.0,1088.8880248548787,9.183424293412578,0.0,407.0222767376105,72.36032189016316,6.658199315689425,65.70212257447373,0.0,8.312122327136478,0.07010247552223342,0.0,33295.25001900352,20024.66823362346,7226.380920364305,2252.82124724707,601.0063415049476,271.21776885036695,6625.374578859357,1981.603478396703,871.6374419696846,217.2505828851941,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.158715,98.450703,500,3518,213376.47677995346,43887.46667561387,1621.9067337823406,42265.559941831525,0.0,4995.543951628239,5.788817327635388,0.0,426.7529535599069,87.77493335122773,3.243813467564681,84.53111988366305,0.0,9.991087903256478,0.011577634655270777,0.0,134749.26705108295,78627.20972887053,33666.26237735733,10221.204298256533,1131.595211127781,490.31152265455944,32534.66716622955,9730.892775601973,3998.8530058677857,996.6909457604529,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
