lat,lon,population,original_population,renewable_cost,storage_cost,electrical_storage_cost,thermal_storage_cost,lng_cost,other_equipment_cost,discard_cost,load_shedding_cost,renewable_cost_per_capita,storage_cost_per_capita,electrical_storage_cost_per_capita,thermal_storage_cost_per_capita,lng_cost_per_capita,other_equipment_cost_per_capita,discard_cost_per_capita,load_shedding_cost_per_capita,renewable_investment,renewable_om,storage_investment,storage_om,electrical_storage_investment,electrical_storage_om,thermal_storage_investment,thermal_storage_om,other_investment,other_om,lng_investment,lng_om,lng_purchase,IPCC_Region_Name,IPCC_Region_Code,Continent
-0.649767,109.4023,60,60,24806.384998205052,4190.777885266261,0.0,4190.777885266261,0.0,498.36671610984587,0.0,0.0,413.4397499700842,69.84629808777102,0.0,69.84629808777102,0.0,8.306111935164099,0.0,0.0,15471.630235799583,9334.754762405468,3225.9258803711664,964.8520048950954,0.0,0.0,3225.9258803711664,964.8520048950954,398.9345825074272,99.43213360241866,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.70655,109.484851,68,68,28105.312483708498,4703.45737190096,0.0,4703.45737190096,0.0,563.8906332720776,0.0,0.0,413.31341887806616,69.16849076324942,0.0,69.16849076324942,0.0,8.29250931282467,0.0,0.0,17527.362420950994,10577.950062757502,3620.570041801163,1082.8873300997975,0.0,0.0,3620.570041801163,1082.8873300997975,451.3854298300735,112.50520344200405,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.710987,127.242459,500,3079,211573.78764587,41748.7281181711,0.0,41748.7281181711,0.0,4664.826222374603,0.0,0.0,423.14757529174,83.4974562363422,0.0,83.4974562363422,0.0,9.329652444749206,0.0,0.0,132892.94344841456,78680.84419745543,32136.826669455128,9611.90144871597,0.0,0.0,32136.826669455128,9611.90144871597,3734.1187549983447,930.7074673762586,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.746238,117.514206,500,939,211862.53781786226,40168.12790551426,0.0,40168.12790551426,0.0,4654.962439992503,0.0,0.0,423.7250756357245,80.33625581102852,0.0,80.33625581102852,0.0,9.309924879985006,0.0,0.0,133136.51990405284,78726.01791380942,30920.13151830996,9247.996387204299,0.0,0.0,30920.13151830996,9247.996387204299,3726.2229550194397,928.7394849730638,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.765988,117.311934,79,79,33005.16294656476,5892.02085368053,0.0,5892.02085368053,0.0,679.0375637468082,0.0,0.0,417.786872741326,74.58254245165229,0.0,74.58254245165229,0.0,8.595412199326686,0.0,0.0,20641.046650397027,12364.116296167733,4535.487940413002,1356.5329132675276,0.0,0.0,4535.487940413002,1356.5329132675276,543.5587053540023,135.4788583928059,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.826798,-89.43056,500,9031,164978.622491,16333.342815623448,3507.1141767886706,12826.228638834777,8.120457192602698,3378.5270469172224,3.537384327466124,222.6817645333341,329.95724498199996,32.66668563124689,7.014228353577341,25.65245727766955,0.016240914385205397,6.757054093834444,0.007074768654932248,0.4453635290666682,106812.87288527214,58165.74960572786,12448.327624937567,3885.01519068588,2575.1098008566605,932.0043759320101,9873.217824080906,2953.01081475387,2670.119534975208,708.4075119420145,0.7200020689477321,0.1794563446058124,7.220998779049154,Equatorial.Pacific-Ocean,EPO,PACIFIC
-0.831151,109.470257,500,2606,94628.15450350937,32931.5421492851,24840.65976484836,8090.882384436741,155273.24491064198,58792.777672823024,2931.5155175217064,56.301174999992426,189.25630900701876,65.8630842985702,49.681319529696715,16.18176476887348,310.54648982128396,117.58555534564604,5.863031035043413,0.11260234999998485,61137.85296060336,33490.30154290602,24403.64752083536,8527.89462844974,18175.54677353571,6665.112991312651,6228.100747299651,1862.78163713709,41058.99574581273,17733.781927010292,8384.448706354655,2089.775267696581,144799.02093659074,S.E.Asia,SEA,ASIA
-0.840041,117.289019,62,62,25834.560662461525,4580.677494180636,0.0,4580.677494180636,0.0,529.9086421592483,0.0,0.0,416.6864622977665,73.88189506742961,0.0,73.88189506742961,0.0,8.546913583213682,0.0,0.0,16146.566342954411,9687.994319507116,3526.0580452290424,1054.6194489515933,0.0,0.0,3526.0580452290424,1054.6194489515933,424.1833896473186,105.72525251192971,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.848451,130.65681,500,1166,213122.88983639277,43965.510829581326,0.0,43965.510829581326,0.0,4803.536775821017,0.0,0.0,426.24577967278555,87.93102165916265,0.0,87.93102165916265,0.0,9.607073551642033,0.0,0.0,134191.08939120773,78931.80044518504,33843.234624178614,10122.27620540271,0.0,0.0,33843.234624178614,10122.27620540271,3845.154333699235,958.3824421217815,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.849898,8.855715,500,142552,198343.03450588573,31015.327651105526,9376.751241145186,21638.57640996034,3.986490163543519e-09,3228.3180793375955,4.854205861718125,129.60000000010297,396.68606901177145,62.03065530221105,18.753502482290372,43.27715281992068,7.972980327087038e-12,6.456636158675191,0.00970841172343625,0.25920000000020593,124407.51670321489,73935.51780267083,23533.351731779905,7481.975919325617,6876.672335647936,2500.0789054972493,16656.67939613197,4981.897013828368,2584.2169702376464,644.1011090999492,4.597753098108618e-10,1.1459633242338901e-10,3.412118521309268e-09,Central-Africa,CAF,AFRICA
